county_fips,state_abbr,county_name,year,total_population
53007,WA,Chelan County,2022,80032
53007,WA,Chelan County,2023,80439
53007,WA,Chelan County,2024,81228
53009,WA,Clallam County,2020,77365
53009,WA,Clallam County,2021,78476
53009,WA,Clallam County,2022,77675
53009,WA,Clallam County,2023,77589
53009,WA,Clallam County,2024,77958
53011,WA,Clark County,2020,505363
53011,WA,Clark County,2021,512662
53011,WA,Clark County,2022,517036
53011,WA,Clark County,2023,522467
53011,WA,Clark County,2024,527269
53013,WA,Columbia County,2020,3953
53013,WA,Columbia County,2021,4019
53013,WA,Columbia County,2022,4018
53013,WA,Columbia County,2023,4055
53013,WA,Columbia County,2024,4025
53015,WA,Cowlitz County,2020,111021
53015,WA,Cowlitz County,2021,111701
53015,WA,Cowlitz County,2022,112058
53015,WA,Cowlitz County,2023,113040
53015,WA,Cowlitz County,2024,113982
53017,WA,Douglas County,2020,43032
53017,WA,Douglas County,2021,43847
53017,WA,Douglas County,2022,44147
53017,WA,Douglas County,2023,45010
53017,WA,Douglas County,2024,45795
53019,WA,Ferry County,2020,7197
53019,WA,Ferry County,2021,7290
53019,WA,Ferry County,2022,7435
53019,WA,Ferry County,2023,7472
53019,WA,Ferry County,2024,7543
53021,WA,Franklin County,2020,97152
53021,WA,Franklin County,2021,98107
53021,WA,Franklin County,2022,98461
53021,WA,Franklin County,2023,99554
53021,WA,Franklin County,2024,101238
53023,WA,Garfield County,2020,2297
53023,WA,Garfield County,2021,2348
53023,WA,Garfield County,2022,2355
53023,WA,Garfield County,2023,2360
53023,WA,Garfield County,2024,2404
53025,WA,Grant County,2020,99445
53025,WA,Grant County,2021,100437
53025,WA,Grant County,2022,101308
53025,WA,Grant County,2023,103088
53025,WA,Grant County,2024,104717
53027,WA,Grays Harbor County,2020,75863
53027,WA,Grays Harbor County,2021,76859
53027,WA,Grays Harbor County,2022,77080
53027,WA,Grays Harbor County,2023,77570
53027,WA,Grays Harbor County,2024,77893
53029,WA,Island County,2020,87007
53029,WA,Island County,2021,87581
53029,WA,Island County,2022,86744
53029,WA,Island County,2023,86369
53029,WA,Island County,2024,86478
53031,WA,Jefferson County,2020,33061
53031,WA,Jefferson County,2021,33558
53031,WA,Jefferson County,2022,33597
53031,WA,Jefferson County,2023,33725
53031,WA,Jefferson County,2024,33944
53033,WA,King County,2020,1316181
53033,WA,King County,2021,1316181
53033,WA,King County,2022,1316181
53033,WA,King County,2023,1316181
53033,WA,King County,2024,1316181
53035,WA,Kitsap County,2020,275832
53035,WA,Kitsap County,2021,276629
53035,WA,Kitsap County,2022,277876
53035,WA,Kitsap County,2023,277650
53035,WA,Kitsap County,2024,281420
53037,WA,Kittitas County,2020,46823
53037,WA,Kittitas County,2021,45653
53037,WA,Kittitas County,2022,47368
53037,WA,Kittitas County,2023,47845
53037,WA,Kittitas County,2024,48172
53039,WA,Klickitat County,2020,22820
53039,WA,Klickitat County,2021,23177
53039,WA,Klickitat County,2022,23248
53039,WA,Klickitat County,2023,23688
53039,WA,Klickitat County,2024,24124
53041,WA,Lewis County,2020,82562
53041,WA,Lewis County,2021,84590
53041,WA,Lewis County,2022,85307
53041,WA,Lewis County,2023,86264
53041,WA,Lewis County,2024,87049
53043,WA,Lincoln County,2020,10927
53043,WA,Lincoln County,2021,11285
53043,WA,Lincoln County,2022,11609
53043,WA,Lincoln County,2023,11760
53043,WA,Lincoln County,2024,11862
53045,WA,Mason County,2020,66033
53045,WA,Mason County,2021,67255
53045,WA,Mason County,2022,68238
53045,WA,Mason County,2023,68754
53045,WA,Mason County,2024,69632
53047,WA,Okanogan County,2020,42147
53047,WA,Okanogan County,2021,42785
53047,WA,Okanogan County,2022,43255
53047,WA,Okanogan County,2023,43998
53047,WA,Okanogan County,2024,44942
53049,WA,Pacific County,2020,23492
53049,WA,Pacific County,2021,23995
53049,WA,Pacific County,2022,24067
53049,WA,Pacific County,2023,24173
53049,WA,Pacific County,2024,24245
53051,WA,Pend Oreille County,2020,13506
53051,WA,Pend Oreille County,2021,13897
53051,WA,Pend Oreille County,2022,14153
53051,WA,Pend Oreille County,2023,14362
53051,WA,Pend Oreille County,2024,14332
53053,WA,Pierce County,2020,923655
53053,WA,Pierce County,2021,927738
53053,WA,Pierce County,2022,927313
53053,WA,Pierce County,2023,931718
53053,WA,Pierce County,2024,941170
53055,WA,San Juan County,2020,17826
53055,WA,San Juan County,2021,18623
53055,WA,San Juan County,2022,18666
53055,WA,San Juan County,2023,18605
53055,WA,San Juan County,2024,18668
53057,WA,Skagit County,2020,129901
53057,WA,Skagit County,2021,131018
53057,WA,Skagit County,2022,131229
53057,WA,Skagit County,2023,131754
53057,WA,Skagit County,2024,132736
53059,WA,Skamania County,2020,12045
53059,WA,Skamania County,2021,12214
53059,WA,Skamania County,2022,12454
53059,WA,Skamania County,2023,12639
53059,WA,Skamania County,2024,12660
53061,WA,Snohomish County,2020,829975
53061,WA,Snohomish County,2021,836235
53061,WA,Snohomish County,2022,841529
53061,WA,Snohomish County,2023,850297
53061,WA,Snohomish County,2024,864113
53063,WA,Spokane County,2020,541198
53063,WA,Spokane County,2021,545540
53063,WA,Spokane County,2022,549835
53063,WA,Spokane County,2023,552758
53063,WA,Spokane County,2024,555947
53065,WA,Stevens County,2020,46589
53065,WA,Stevens County,2021,47620
53065,WA,Stevens County,2022,48273
53065,WA,Stevens County,2023,48838
53065,WA,Stevens County,2024,49015
53067,WA,Thurston County,2020,296018
53067,WA,Thurston County,2021,298241
53067,WA,Thurston County,2022,298645
53067,WA,Thurston County,2023,299519
53067,WA,Thurston County,2024,302912
53069,WA,Wahkiakum County,2020,4448
53069,WA,Wahkiakum County,2021,4586
53069,WA,Wahkiakum County,2022,4691
53069,WA,Wahkiakum County,2023,4767
53069,WA,Wahkiakum County,2024,4800
53071,WA,Walla Walla County,2020,62629
53071,WA,Walla Walla County,2021,62232
53071,WA,Walla Walla County,2022,62085
53071,WA,Walla Walla County,2023,61789
53071,WA,Walla Walla County,2024,62068
53073,WA,Whatcom County,2020,227451
53073,WA,Whatcom County,2021,226725
53073,WA,Whatcom County,2022,230701
53073,WA,Whatcom County,2023,232686
53073,WA,Whatcom County,2024,234954
53075,WA,Whitman County,2020,47821
53075,WA,Whitman County,2021,45430
53075,WA,Whitman County,2022,47653
53075,WA,Whitman County,2023,47900
53075,WA,Whitman County,2024,48399
53077,WA,Yakima County,2020,256736
53077,WA,Yakima County,2021,256743
53077,WA,Yakima County,2022,256566
53077,WA,Yakima County,2023,257193
53077,WA,Yakima County,2024,258523
54001,WV,Barbour County,2020,15462
54001,WV,Barbour County,2021,15447
54001,WV,Barbour County,2022,15397
54001,WV,Barbour County,2023,15443
54001,WV,Barbour County,2024,15369
54003,WV,Berkeley County,2020,122699
54003,WV,Berkeley County,2021,126194
54003,WV,Berkeley County,2022,129538
54003,WV,Berkeley County,2023,132851
54003,WV,Berkeley County,2024,136287
54005,WV,Boone County,2020,21746
54005,WV,Boone County,2021,21361
54005,WV,Boone County,2022,20925
54005,WV,Boone County,2023,20600
54005,WV,Boone County,2024,20496
54007,WV,Braxton County,2020,12396
54007,WV,Braxton County,2021,12297
54007,WV,Braxton County,2022,12158
54007,WV,Braxton County,2023,12139
54007,WV,Braxton County,2024,12051
54009,WV,Brooke County,2020,22484
54009,WV,Brooke County,2021,22080
54009,WV,Brooke County,2022,21739
54009,WV,Brooke County,2023,21438
54009,WV,Brooke County,2024,21285
54011,WV,Cabell County,2020,94245
54011,WV,Cabell County,2021,93422
54011,WV,Cabell County,2022,92501
54011,WV,Cabell County,2023,92036
54011,WV,Cabell County,2024,91489
54013,WV,Calhoun County,2020,6196
54013,WV,Calhoun County,2021,6172
54013,WV,Calhoun County,2022,6056
54013,WV,Calhoun County,2023,5945
54013,WV,Calhoun County,2024,5873
54015,WV,Clay County,2020,8013
54015,WV,Clay County,2021,7914
54015,WV,Clay County,2022,7819
54015,WV,Clay County,2023,7740
54015,WV,Clay County,2024,7689
54017,WV,Doddridge County,2020,7790
54017,WV,Doddridge County,2021,7745
54017,WV,Doddridge County,2022,7719
54017,WV,Doddridge County,2023,7685
54017,WV,Doddridge County,2024,7615
54019,WV,Fayette County,2020,40445
54019,WV,Fayette County,2021,40059
54019,WV,Fayette County,2022,39411
54019,WV,Fayette County,2023,39079
54019,WV,Fayette County,2024,38600
54021,WV,Gilmer County,2020,7399
54021,WV,Gilmer County,2021,7396
54021,WV,Gilmer County,2022,7309
54021,WV,Gilmer County,2023,7221
54021,WV,Gilmer County,2024,7116
54023,WV,Grant County,2020,10995
54023,WV,Grant County,2021,10998
54023,WV,Grant County,2022,10965
54023,WV,Grant County,2023,10985
54023,WV,Grant County,2024,10971
54025,WV,Greenbrier County,2020,32903
54025,WV,Greenbrier County,2021,32705
54025,WV,Greenbrier County,2022,32348
54025,WV,Greenbrier County,2023,32123
54025,WV,Greenbrier County,2024,31851
54027,WV,Hampshire County,2020,23085
54027,WV,Hampshire County,2021,23351
54027,WV,Hampshire County,2022,23464
54027,WV,Hampshire County,2023,23632
54027,WV,Hampshire County,2024,23793
54029,WV,Hancock County,2020,29043
54029,WV,Hancock County,2021,28604
54029,WV,Hancock County,2022,28265
54029,WV,Hancock County,2023,28191
54029,WV,Hancock County,2024,28054
54031,WV,Hardy County,2020,14241
54031,WV,Hardy County,2021,14150
54031,WV,Hardy County,2022,14196
54031,WV,Hardy County,2023,14293
54031,WV,Hardy County,2024,14335
54033,WV,Harrison County,2020,65842
54033,WV,Harrison County,2021,65412
54033,WV,Harrison County,2022,64683
54033,WV,Harrison County,2023,64513
54033,WV,Harrison County,2024,64472
54035,WV,Jackson County,2020,27726
54035,WV,Jackson County,2021,27789
54035,WV,Jackson County,2022,27624
54035,WV,Jackson County,2023,27668
54035,WV,Jackson County,2024,27718
54037,WV,Jefferson County,2020,57785
54037,WV,Jefferson County,2021,58550
54037,WV,Jefferson County,2022,58957
54037,WV,Jefferson County,2023,59744
54037,WV,Jefferson County,2024,61264
54039,WV,Kanawha County,2020,180208
54039,WV,Kanawha County,2021,178071
54039,WV,Kanawha County,2022,175899
54039,WV,Kanawha County,2023,174602
54039,WV,Kanawha County,2024,173906
54041,WV,Lewis County,2020,17020
54041,WV,Lewis County,2021,16877
54041,WV,Lewis County,2022,16719
54041,WV,Lewis County,2023,16605
54041,WV,Lewis County,2024,16477
54043,WV,Lincoln County,2020,20368
54043,WV,Lincoln County,2021,20197
54043,WV,Lincoln County,2022,19862
54043,WV,Lincoln County,2023,19699
54043,WV,Lincoln County,2024,19377
54045,WV,Logan County,2020,32516
54045,WV,Logan County,2021,31852
54045,WV,Logan County,2022,31251
54045,WV,Logan County,2023,30910
54045,WV,Logan County,2024,30560
54047,WV,McDowell County,2020,18939
54047,WV,McDowell County,2021,18415
54047,WV,McDowell County,2022,17790
54047,WV,McDowell County,2023,17425
54047,WV,McDowell County,2024,17147
54049,WV,Marion County,2020,56234
54049,WV,Marion County,2021,56056
54049,WV,Marion County,2022,55799
54049,WV,Marion County,2023,55805
54049,WV,Marion County,2024,55649
54051,WV,Marshall County,2020,30529
54051,WV,Marshall County,2021,30204
54051,WV,Marshall County,2022,29722
54051,WV,Marshall County,2023,29517
54051,WV,Marshall County,2024,29354
54053,WV,Mason County,2020,25413
54053,WV,Mason County,2021,25281
54053,WV,Mason County,2022,24938
54053,WV,Mason County,2023,24815
54053,WV,Mason County,2024,24770
54055,WV,Mercer County,2020,59519
54055,WV,Mercer County,2021,59163
54055,WV,Mercer County,2022,58599
54055,WV,Mercer County,2023,58008
54055,WV,Mercer County,2024,57524
54057,WV,Mineral County,2020,26901
54057,WV,Mineral County,2021,26913
54057,WV,Mineral County,2022,26872
54057,WV,Mineral County,2023,26806
54057,WV,Mineral County,2024,26778
54059,WV,Mingo County,2020,23487
54059,WV,Mingo County,2021,23055
54059,WV,Mingo County,2022,22427
54059,WV,Mingo County,2023,22025
54059,WV,Mingo County,2024,21712
54061,WV,Monongalia County,2020,105912
54061,WV,Monongalia County,2021,106537
54061,WV,Monongalia County,2022,106921
54061,WV,Monongalia County,2023,107749
54061,WV,Monongalia County,2024,108697
54063,WV,Monroe County,2020,12386
54063,WV,Monroe County,2021,12394
54063,WV,Monroe County,2022,12314
54063,WV,Monroe County,2023,12376
54063,WV,Monroe County,2024,12462
54065,WV,Morgan County,2020,17087
54065,WV,Morgan County,2021,17304
54065,WV,Morgan County,2022,17380
54065,WV,Morgan County,2023,17580
54065,WV,Morgan County,2024,17780
54067,WV,Nicholas County,2020,24562
54067,WV,Nicholas County,2021,24438
54067,WV,Nicholas County,2022,24266
54067,WV,Nicholas County,2023,24104
54067,WV,Nicholas County,2024,24017
54069,WV,Ohio County,2020,42307
54069,WV,Ohio County,2021,41817
54069,WV,Ohio County,2022,41473
54069,WV,Ohio County,2023,41221
54069,WV,Ohio County,2024,41090
54071,WV,Pendleton County,2020,6129
54071,WV,Pendleton County,2021,6093
54071,WV,Pendleton County,2022,6051
54071,WV,Pendleton County,2023,5998
54071,WV,Pendleton County,2024,5944
54073,WV,Pleasants County,2020,7653
54073,WV,Pleasants County,2021,7610
54073,WV,Pleasants County,2022,7564
54073,WV,Pleasants County,2023,7420
54073,WV,Pleasants County,2024,7358
54075,WV,Pocahontas County,2020,7864
54075,WV,Pocahontas County,2021,7888
54075,WV,Pocahontas County,2022,7776
54075,WV,Pocahontas County,2023,7739
54075,WV,Pocahontas County,2024,7653
54077,WV,Preston County,2020,34191
54077,WV,Preston County,2021,34309
54077,WV,Preston County,2022,34196
54077,WV,Preston County,2023,34050
54077,WV,Preston County,2024,34055
54079,WV,Putnam County,2020,57443
54079,WV,Putnam County,2021,57365
54079,WV,Putnam County,2022,57070
54079,WV,Putnam County,2023,56942
54079,WV,Putnam County,2024,57067
54081,WV,Raleigh County,2020,74407
54081,WV,Raleigh County,2021,73800
54081,WV,Raleigh County,2022,72863
54081,WV,Raleigh County,2023,72526
54081,WV,Raleigh County,2024,72379
54083,WV,Randolph County,2020,27892
54083,WV,Randolph County,2021,27902
54083,WV,Randolph County,2022,27539
54083,WV,Randolph County,2023,27359
54083,WV,Randolph County,2024,27190
54085,WV,Ritchie County,2020,8422
54085,WV,Ritchie County,2021,8413
54085,WV,Ritchie County,2022,8239
54085,WV,Ritchie County,2023,8187
54085,WV,Ritchie County,2024,8170
54087,WV,Roane County,2020,13984
54087,WV,Roane County,2021,13933
54087,WV,Roane County,2022,13794
54087,WV,Roane County,2023,13678
54087,WV,Roane County,2024,13540
54089,WV,Summers County,2020,11940
54089,WV,Summers County,2021,11869
54089,WV,Summers County,2022,11711
54089,WV,Summers County,2023,11581
54089,WV,Summers County,2024,11544
54091,WV,Taylor County,2020,16693
54091,WV,Taylor County,2021,16534
54091,WV,Taylor County,2022,16386
54091,WV,Taylor County,2023,16385
54091,WV,Taylor County,2024,16438
54093,WV,Tucker County,2020,6754
54093,WV,Tucker County,2021,6700
54093,WV,Tucker County,2022,6625
54093,WV,Tucker County,2023,6618
54093,WV,Tucker County,2024,6573
54095,WV,Tyler County,2020,8292
54095,WV,Tyler County,2021,8208
54095,WV,Tyler County,2022,8081
54095,WV,Tyler County,2023,7894
54095,WV,Tyler County,2024,7843
54097,WV,Upshur County,2020,23818
54097,WV,Upshur County,2021,23812
54097,WV,Upshur County,2022,23715
54097,WV,Upshur County,2023,23566
54097,WV,Upshur County,2024,23650
54099,WV,Wayne County,2020,38865
54099,WV,Wayne County,2021,38563
54099,WV,Wayne County,2022,38025
54099,WV,Wayne County,2023,37779
54099,WV,Wayne County,2024,37589
54101,WV,Webster County,2020,8352
54101,WV,Webster County,2021,8270
54101,WV,Webster County,2022,8125
54101,WV,Webster County,2023,8025
54101,WV,Webster County,2024,7947
54103,WV,Wetzel County,2020,14412
54103,WV,Wetzel County,2021,14211
54103,WV,Wetzel County,2022,14027
54103,WV,Wetzel County,2023,13972
54103,WV,Wetzel County,2024,13766
54105,WV,Wirt County,2020,5187
54105,WV,Wirt County,2021,5067
54105,WV,Wirt County,2022,5095
54105,WV,Wirt County,2023,4994
54105,WV,Wirt County,2024,4924
54107,WV,Wood County,2020,84146
54107,WV,Wood County,2021,83820
54107,WV,Wood County,2022,83364
54107,WV,Wood County,2023,82947
54107,WV,Wood County,2024,82757
54109,WV,Wyoming County,2020,21319
54109,WV,Wyoming County,2021,21031
54109,WV,Wyoming County,2022,20570
54109,WV,Wyoming County,2023,20262
54109,WV,Wyoming County,2024,19964
55001,WI,Adams County,2020,20682
55001,WI,Adams County,2021,20844
55001,WI,Adams County,2022,21211
55001,WI,Adams County,2023,21528
55001,WI,Adams County,2024,21352
55003,WI,Ashland County,2020,16015
55003,WI,Ashland County,2021,16044
55003,WI,Ashland County,2022,16037
55003,WI,Ashland County,2023,16103
55003,WI,Ashland County,2024,16196
55005,WI,Barron County,2020,46723
55005,WI,Barron County,2021,46701
55005,WI,Barron County,2022,46828
55005,WI,Barron County,2023,46922
55005,WI,Barron County,2024,46810
55007,WI,Bayfield County,2020,16238
55007,WI,Bayfield County,2021,16327
55007,WI,Bayfield County,2022,16664
55007,WI,Bayfield County,2023,16809
